Filename,Extracted Text
PerfectVisionInvoice_2024-07-08_18-33-22_51.pdf,"dM nw
<o
Perfect Vision Opticals

28, 1st Floor, 2nd Cross, 1st Block, RT Nagar, Mumbai-400050
GSTIN: 28AJHCU1234L1ZA PAN: RFRBG5397G

INVOICE

Invoice No: 66536 BILL TO

Invoice Date: 06-12-2021 Manish Joshi

P.O.No: 6631 47, Lily Lane

P.O.Date: 04-12-2021 Mysore

Ref No: 6843 Pan No: JNJPH16420

Ref Date: 06-12-2021 Mobile No: 9384275969
Email: manishjoshi@gmail.com
GSTIN: 24BRLBG5621L1Z2

Description In Detail Discount

Persol Rectangular Sunglasses 1417.00 1346.15

Carrera Unisex-Adult 2023.00 1921.85
Rectangular Sunglasses

Oakley Men’s Rectangular 1232.00 3511.20
6779.20

Sub Total 6779.20
IGST @ 18% 1220.26

Grand Total 7999.46
PAYMENT METHOD
we Accept the PayPal, Master Card, VISA and E- Wallets
Terms & Condition:

1. Goods Once Sold Will Not be Taken Back
2. Goods Can be Exchanged During 2:00 pm to 4:00 pm

Thank you for business & visit Again

 
"
OpticalInvoice_2024-07-18_18-30-29_94.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

27-04-2023 25-04-2023 27-04-2023

Bill To Ship To

Archana Sharma Archana Sharma
56 Diamond Plaza, Athwalines Road, Near Kargil Chowk, Gujarat-395007 56 Diamond Plaza, Athwalines Road, Near Kargil Chowk, Gujarat-395007

State: Maharashtra State: Maharashtra
GSTIN: 24STLAB9786R1Z9 PAN: BEVGN4169Y GSTIN: 24STLAB9786R1Z9 PAN: BEVGN4169Y

[srino [tem Description | HSN [Rate | Batch | Gy | cst | sesT

1 . 7601 1055.00 20230427-594 19 1804.05 1804.05 23653.10
Puma Men’s Aviator Sunglasses
2 . 7083 3219.00 20230427-192 10 2897.10 2897.10 37984.20
Gucci Men’s Square Sunglasses
Lenskart Air Wrap-Around 7723 2278.00 20230427-860 } 410040 | 40 | asoo40_ | 40 | 5376080 80
Sunglasses

SUB TOTAL 115398.10
Discount 5769.91

GRAND TOTAL 109628.20
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
ApexInvoice_2024-07-18_18-27-15_28.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

anno | ———wwextoraw ———SSSC*dCSC*éid Re =
ee
PName | ______Poonamsingh__—

89 Ruby Residency, Gondal Road, Near Galaxy Cinema, Gujarat-360001 Terms of
Address 30Days
Payment

p State | Gujarat 11499

. 24NKIUL5774V1Z8 | LRNo = [9121
AWWPK1079W 23-02-2023

ee

em
———. [—r rd
OO

Sub Total 162344.40
Terms & Conditions Discount 8117.22
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 154227.18

 

Authorised signature
"
ApexInvoice_2024-07-18_18-27-01_14.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

91 Ruby Tower, Airport Road, Near Vadodara International Airport, .
Address Y P . P Invoice Date 26-07-2023
Gujarat-390022

0 7
[station [surat

| Name |
Gujarat-390022 Payment
a
:

ren ta rice ast [total |
[Ray-Ban Polarized AviatorSungiewses | 7779 | 100% | 60 | sooo | saooo | 354000_|
CT ™—OCCYT.—~ dC UCC
OO

Sub Total 49589.50
Terms & Conditions Discount 2479.48
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 47110.03

 

Authorised signature
"
ApexInvoice_2024-07-18_18-26-49_2.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

78 Crystal Park, O.P. Road, Near Vadodara Central Mall, Gujarat-390012 .

cs
ee

78 Crystal Park, O.P. Road, Near Vadodara Central Mall, Gujarat-390012 Terms of
Address 30Days
Payment

24LIZJK8006K1Z7 9349
KLZUT9624N 15-12-2023

rent rice ast [total |
——CC CT Cr rrr
OO

Sub Total 134272.20
Terms & Conditions Discount 6713.61
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 127558.59

 

Authorised signature
"
OpticalInvoice_2024-07-18_18-30-41_106.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

11-02-2023 EC1869 09-02-2023 11-02-2023

Bill To Ship To
Nilesh Desai Nilesh Desai
34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat-390018 34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat-390018

State: Maharashtra State: Maharashtra
GSTIN: 24WCDBA2531K1Z0 PAN: UCFCF5852X GSTIN: 24WCDBA2531K1Z0 PAN: UCFCF5852X

[srino [tem Description | HSN [Rate | Batch | Gy | cst | sosT

1 Fastrack Gradient Wayfarer | 73.7 2618.00 20230211-210 15 3534.30 | 3534.30 46338.60

Sunglasses

Nova Bluecut Eyeglasses (Zero
2 8073 3353.00 20230211-202 14 4224.78 4224.78 55391.56
Power)
Fossil Women’s Rectangular

7257 3141.00 20230211-366 } soa 42 | soae.2_| 42 | sortase 84

Sunglasses

SUB TOTAL 168445.00
Discount 8422.25

GRAND TOTAL 160022.75
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
OpticalInvoice_2024-07-18_18-29-07_12.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

15-05-2023 13-05-2023 15-05-2023

Bill To Ship To

Sunil Kumar Sunil Kumar
34 Emerald Valley, Old Padra Road, Near Inox Multiplex, Gujarat-390020 34 Emerald Valley, Old Padra Road, Near Inox Multiplex, Gujarat-390020

State: Maharashtra State: Maharashtra
GSTIN: 24TNSVH1802C1Z5 PAN: YJXFF6936G GSTIN: 24TNSVH1802C1Z5 PAN: YJXFF6936G

[srino [tem Description | HSN [Rate | Batch | Gy | cst | sesT

1 . 8570 2524.00 20230515-759 16 3634.56 3634.56 47653.12
Gucci Men’s Square Sunglasses
2 | , 7958 702.00 20230515-401 20 1263.60 1263.60 16567.20
Fitovers Polarized Sunglasses
Fossil Women’s Rectangular | 7657 2690.00 20230515-563 | 4357.80 80 | aas7.20 | 80 | s7iaseo 60
Sunglasses

SUB TOTAL 121355.92
Discount 6067.80

GRAND TOTAL 115288.12
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
002672-Pooja-Agarwal.pdf,"GKB Opticals

No 20, Ground Floor, Brigade Road, Bangalore - 560001

 

Bill To Invoice # 002672
Pooja Agarwal Invoice Date 02/06/2023
47, Daisy Drive, Mysore, P.O.# 2442

Karnataka, India

OLN Description Olay means, Amount
5 Fastrack Women’s Oval Sunglasses 1,599.00 4,797.00
2 Vogue Eyewear Cat Eye Glasses 2,799.00 5,598.00
Subtotal 10,395.00
GST 18.0% 1,871.10

TOTAL W/)// lh = 12,266.10
"
ApexInvoice_2024-07-18_18-27-38_51.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,

Mumbai, Maharashtra
GSTIN: 27AAACR7147G1ZQ

Bill To Invoice Details

34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat .

cr
[saton surat |
[Name | ______Rohanchattejee

34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat Terms of
Address 30Days
390018 Payment

. 24CHPYK8785L1Z6 9057
QXGVH5935A 03-10-2023

ee

em
OC [——
OO

Sub Total 59029.50
Terms & Conditions Discount 2951.48
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 56078.03

 

Authorised signature
"
OpticalInvoice_2024-07-18_18-30-47_112.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

09-12-2023 07-12-2023 09-12-2023

Bill To Ship To

Simran Desai Simran Desai
56 Diamond Plaza, Ghod Dod Road, Near VR Mall, Gujarat-395007 56 Diamond Plaza, Ghod Dod Road, Near VR Mall, Gujarat-395007

State: Maharashtra State: Maharashtra
GSTIN: 24UKEST4721S1Z1 PAN: IPLVR6105J GSTIN: 24UKEST4721S1Z1 PAN: IPLVR6105)

[srino [tem Description | HSN [Rate | Batch | Gy | cesT | sosT

1 Diesel Women’s Square 8232 3442.00 20231209-313 19 5885.82 5885.82 77169.64
Sunglasses
2 Police UV Protected Square 8777 637.00 20231209-156 14 630.63 630.63 8268.26
Sunglasses
Carrera Women’s Aviator
7358 2645.00 20231209-924 | 2as660 60 } 2850.00 | 60 | amasaz0 20
Sunglasses

SUB TOTAL 122891.10
Discount 6144.56

GRAND TOTAL 116746.55
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
ApexInvoice_2024-07-18_18-28-31_104.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

67 Diamond Palace, Parle Point, Near Magdalla Port, Gujarat-395007 .

aero —fia———*
ee

67 Diamond Palace, Parle Point, Near Magdalla Port, Gujarat-395007 Terms of
Address 30Days
Payment

24XQRPL2436Z1Z1 9659
DECPW6857S 18-01-2024

rent rice ast [total |
OC Y[—
OO

Sub Total 97509.30
Terms & Conditions Discount 4875.47
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 92633.84

 

Authorised signature
"
2457-Sunita-Sharma.pdf,"Optik Eyewear

No 22, 4th Cross, Sampige Road, Malleswaram, Bangalore - 560003

Bill To Invoice # Invoice Date
Sunita Sharma 2457 07/10/2023
31, Marigold Drive,
Bangalore, Karate ee...
5297

ol] Description Unit Price Amount

4 IDEAL Spectacle Frames for Men & Women 599.00 2,396.00

3 Polarized Wrap Around Sports Sunglasses 999.00 2,997.00

SS Subtotal 5,393.00

GST 18.0% 970.74

Invoice Total = 6,363.74

|

Powered by Invoice Home
"
04356-Rajesh-Verma.pdf,"Trendy Eyes INVOICE

No 324, 1st Floor, 9th Main, 1st Block, HRBR Layout, Bangalore - 560043

 

 

 

 

 

Bill To Invoice # 04356
Rajesh Verma Invoice Date 06/07/2023
12, Pine Crescent, Indore, Madhya
Pradesh, India P.O.F 2936
QTY DESCRIPTION UNIT PRICE AMOUNT

3 Fastrack Women’s Oval Sunglasses 1,599.00 4,797.00

2 Vogue Eyewear Cat Eye Glasses 2,899.00 5,798.00

Subtotal 10,595.00

GST 18.0% 1,907.10

TOTAL F 12,502.10

 

Powered by Invoice Home
"
ApexInvoice_2024-07-18_18-26-54_7.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

ne

23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009 .

a
TPanwo. [SCR SSC~*~‘dtCS*é«~dC NSC CS
hip To [station [surat

23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009 Terms of
Address 30Days
Payment

. 24GNXQN6860U1Z9 9245
RCXWZ4397U 09-08-2023

ren nt rice ast [total |
——OCC CC [——Or Cr Ur Ur Ud
OO

Sub Total 129711.50
Terms & Conditions Discount 6485.58
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 123225.93

 

Authorised signature
"
Invoice_2024-06-24_11-26-22_84.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Pooja Mehta

67, Hibiscus Crescent

Belgaum

Contact no.: 9542694199 Email: poojamehta@gmail.com

Invoice details:

Invoice no.: 292
Date issued: 14-05-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24HWPGC5410R1Z2
Pan: IVW DK2600T

State: Karnataka

Item Name HSN/SAC Qty

Tommy Hilfiger UV
Protected Square

Unit Price

IGST Amount

Sunglasses 9008 1

Carrera Unisex-Adult
Rectangular

2324.00

2553.00

Sunglasses 9007 2

Oakley Men’s
Rectangular

4948.00

Sunglasses 9006 3

Terms & Conditions

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

18% 2324.00
18% 5106.00
18% 14844.00
22274.00

18% 4009.32
26283.32
"
Invoice_2024-06-24_11-25-03_5.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Amit Kumar

17, Maple Drive

Bangalore

Contact no.: 9168342482 Email: amitkumar@gmail.com

Item Name HSN/SAC Qty

Vogue Eyewear
Women’s Round
Sunglasses 9005 1
Nova Bluecut
Eyeglasses (Zero
Power) 9006 1

Police Men’s Round
Sunglasses 9007 3

Terms & Conditions

Invoice details:

Invoice no.: 873
Date issued: 22-01-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24NHVPK7842X12Z4
Pan: NW XCU3241W

State: Karnataka

Unit Price

1439.00

4971.00

3532.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 1439.00
18% 4971.00
18% 10596.00
17006.00

18% 3061.08
20067.08
"
27042-Nisha-Verma.pdf,"INVOICE

 

FROM BILL TO

Gangar Eyenation Nisha Verma

No. 50, MG Road, Near 88, Marigold Boulevard,
Trinity Circle, Bangalore- Patna, Bihar, India
560001

DESCRIPTION
Calvin Klein Square Sunglasses

Gucci Oversized Square Sunglasses

UNIT PRICE
3,199.00
4,399.00

INVOICE # PAA,

INVOICE DATE 12/04/2023

P.O.# 83202

QTY

SUBTOTAL

GST 18.0%

TOTAL

INVOICE TOTAL

~ 21,706.10

AMOUNT
9,597.00
8,798.00

18,395.00

3,311.10

= 21,706.10

Powered by Invoice Home
"
B-4708-Snehal-Mehta.pdf,"INVOICE # B/4708 INVOICE DATE 08/07/2023

P.O.# 09488

 

BILL TO Ben Franklin Opticians
Snehal Mehta 438, 17th Main, 4th T Block,
15, Tulip Road, Chandigarh, Jayanagar, Bangalore - 560041

Haryana, India

oun 4 DESCRIPTION UNIT PRICE AMOUNT
2 Fitovers Polarized Sunglasses 2,599.00 5,198.00
2 Bobster Eyewear Fuel Photochromic Goggles 2,099.00 4,198.00
Subtotal 9,396.00

GST 18.0% 1,691.28

INVOICE TOTAL X 11,087.28

Powered by Invoice Home
"
Invoice_2024-06-24_11-26-10_72.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Kavita Patel

88, Orchid Avenue

Hubli

Contact no.: 9303689792 Email: kavitapatel@gmail.com

Item Name HSN/SAC Qty

Nova Bluecut
Eyeglasses (Zero

Power) 9006 2
Emporio Armani
Unisex-Adult
Sunglasses 9007 2

Bobster Eyewear
Fuel Photochromic
Goggles 9004 1

Terms & Conditions

Invoice details:

Invoice no.: 790
Date issued: 29-05-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24MSMKP8561K1Z3
Pan: LFXCY9178F

State: Karnataka

Unit Price

923.00

2448.00

2249.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 1846.00
18% 4896.00
18% 2249.00
8991.00

18% 1618.38
10609.38
"
ApexInvoice_2024-07-18_18-28-42_115.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat .

aero —fine—*s
ee

34 Emerald Enclave, Karelibaug Main Road, Near Galaxy Cinema, Gujarat Terms of
Address 30Days
390018 Payment

24JXZHB1073J1Z3 | LRNo = ‘(9513
VMJNZ5385H 16-09-2023

ren nt rice ast [total |
[ohn Jacobs Gol-Rinmed Aviator Sunglasses | _@54a | 100% [60 | 0200 | sazreo| 35sav.60_|
C—O. TCC CUCU
OO

Sub Total 100311.80
Terms & Conditions Discount 5015.59
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 95296.21

 

Authorised signature
"
Invoice_2024-06-24_11-25-29_31.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Alok Verma

45, Cedar Crescent

Mysore

Contact no.: 9878609419 Email: alokverma@gmail.com

Item Name HSN/SAC Qty
John Jacobs Gold-
Rimmed Aviator
Sunglasses 9004 2
Tommy Hilfiger UV
Protected Square
Sunglasses 9005 2
Nova Bluecut
Eyeglasses (Zero
Power) 9005 2

Terms & Conditions

Invoice details:

Invoice no.: 440
Date issued: 29-04-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24PDPOE3785H1Z3
Pan: LPCSH2646X

State: Karnataka

Unit Price

3133.00

2174.00

4698.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 6266.00
18% 4348.00
18% 9396.00
20010.00

18% 3601.80
23611.80
"
ApexInvoice_2024-07-18_18-27-26_39.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,

Mumbai, Maharashtra
GSTIN: 27AAACR7147G1ZQ

Bill To Invoice Details

91 Ruby Residency, Kalol Highway, Near GIDC Estate, Gujarat-382721 .

cr
ee
PName [___—_—‘TenyaGupa Si

91 Ruby Residency, Kalol Highway, Near GIDC Estate, Gujarat-382721 Terms of
Address 30Days
Payment

24BXFKY4905Y1Z5 9816
XRZYJ3372P 30-06-2023

ee

em
[Potce wv Protected Square Sunglasses | 7651 | 100% | 0 | 7.00 | s6aan | «2ae0_|
[Fiovers Polarized Sunglsses | 6793 | 100% | 90 | 23900 | se7van| 25967.00_|
OCT
OO

Sub Total 62988.40
Terms & Conditions Discount 3149.42
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 59838.98

 

Authorised signature
"
PerfectVisionInvoice_2024-07-08_18-33-40_69.pdf,"Aa
<o
Perfect Vision Opticals

28, 1st Floor, 2nd Cross, 1st Block, RT Nagar, Mumbai-400050
GSTIN: 28AJHCU1234L1ZA PAN: RFRBG5397G

INVOICE

Invoice No: 63212 BILL TO

Invoice Date: 19-12-2021 Neha Desai

P.O.No: 3785 51, Cedar Path

P.O.Date: 17-12-2021 Hubli

Ref No: 6172 Pan No: FNXRI4063G

Ref Date: 19-12-2021 Mobile No: 9165806904
Email: nehadesai@gmail.com
GSTIN: 240GWEC8964Y 124

yore orn? see (ty |

866.00 822.70

John Jacobs Gold-Rimmed

Aviator Sunglasses 4622.00 8781.80

IDEAL Spectacle Frames for

Men & Women 2007.00 5719.95

TOTAL 15324.45

Sub Total 15324.45
IGST @ 18% 2758.40

Grand Total 18082.85
PAYMENT METHOD
we Accept the PayPal, Master Card, VISA and E- Wallets
Terms & Condition:

1. Goods Once Sold Will Not be Taken Back
2. Goods Can be Exchanged During 2:00 pm to 4:00 pm

Thank you for business & visit Again

 
"
ApexInvoice_2024-07-18_18-26-57_10.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

ne

45 Ruby Residency, Gandhinagar Road, Near Adalaj Stepwell, Gujarat- .

a
0 A
hip To [station [surat

[name —_| ;
a
:

rent rice ast [tonal |
[Police Wer Round Sunglasses | 0505 | 100% | 90 | 9300 | e266e0| «173660_|
[Vincent Case ue Cut Computer Glasses] 7056 | 100% | 90 | a4ao0 | 725760] _a7s77.60_|
———. [sr rd
OO

Sub Total 112501.20
Terms & Conditions Discount 5625.06
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 106876.14

 

Authorised signature
"
ApexInvoice_2024-07-18_18-27-31_44.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,

Mumbai, Maharashtra
GSTIN: 27AAACR7147G1ZQ

Bill To Invoice Details

91 Ruby Residency, Kalol Highway, Near GIDC Estate, Gujarat-382721 .

aefno ii? =i
[staton sure |
PName [___——_—‘RituKapoor Si

91 Ruby Residency, Kalol Highway, Near GIDC Estate, Gujarat-382721 Terms of
Address 30Days
Payment

24QMVJY2069E1Z1 9529
HXNTY8412X 21-11-2023

ee

em
[esol Rectangular Sunglasses | 7246 | 100% | 60 | 7.00 | eovseo| —393560_|
OC [er
OO

Sub Total 115073.60
Terms & Conditions Discount 5753.68
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 109319.92

 

Authorised signature
"
ApexInvoice_2024-07-18_18-26-55_8.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

67 Diamond Heights, Athwalines Road, Near Kargil Chowk, Gujarat- .

TPanwe. | SSCntSTW——SSCSC~*~‘dtCS*é«~CdC Nid
[station [surat

| Name I I
395007 Payment
| State | Gujarat
:

ren nt rice ast [total |
[Vincent Case Bue Cut Computer Glasses | 7300 | 18.00% | 60 | 7800 | aogza0 | 2676240_|
[Oaidey Women’s Rectangular Sunglasses | 6748 | 100% | 60 | 21300 | 230040 —1soe00_|
C—O. [rr rrr
OO

Sub Total 55430.50
Terms & Conditions Discount 2771.53
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 52658.98

 

Authorised signature
"
OpticalInvoice_2024-07-18_18-30-19_84.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

01-04-2023 EC1936 30-03-2023 01-04-2023

Bill To Ship To
Sneha Rao Sneha Rao
78 Crystal Heights, Subhanpura Road, Near Sardar Patel Stadium, Gujarat- 78 Crystal Heights, Subhanpura Road, Near Sardar Patel Stadium, Gujarat-390007
390007
State: Maharashtra State: Maharashtra
GSTIN: 24JSIFI4073F1Z5 PAN: UPFFV9436K GSTIN: 24JSIFI4073F1Z5 PAN: UPFFV9436K

[srino [tem Description | HSN [Rate | Batch | Gy | cesT | sosT

1 Carrera Men's Rectangular | 7435 4804.00 20230401-785 18 7782.48 | 7782.48 102036.96
Sunglasses
2 | Calvin Klein Men’s Rectangular | 7559 994.00 20230401-170 11 984.06 984.06 12902.12
Sunglasses
Vincent Chase Blue Cut 8562 3985.00 20230401-595 | 6455.70 | 70 | 6155.70 | 70 | Baana0 40
Computer Glasses

SUB TOTAL 199580.48
Discount 9979.02

GRAND TOTAL 189601.46
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
Invoice_2024-06-24_11-25-55_57.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Meera Kapoor

19, Rosewood Lane

Mysore

Contact no.: 9768204869 Email: meerakapoor@gmail.com

Item Name HSN/SAC Qty

Bobster Eyewear
Fuel Photochromic
Goggles 9007 1

Fitovers Polarized
Sunglasses 9008 1

Calvin Klein Square
Sunglasses 9006 1

Terms & Conditions

Invoice details:

Invoice no.: 976
Date issued: 04-10-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24FVLZR4036D1Z2

Pan: RJQVJ8797T

State: Karnataka

Unit Price

2817.00

4969.00

1178.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 2817.00
18% 4969.00
18% 1178.00
8964.00

18% 1613.52
10577.52
"
